94,4,0,0,0,4,0,PC94,France,Non,France,2021,Général,"Histoire géographie, géopolitique et sciences politiques|Sciences économiques et sociales",Bien,"Fournis - Madame, Monsieur, 

Je vous envoie en pièce jointe mon relevé de notes de ma licence AES (Administration Économique et Sociale) à l'université Paris 1 Panthéon Sorbonne. Les notes de ma troisième année, précisément du 6ème semestre, ne sont pas disponibles car je suis en train d'effectuer ce cursus actuellement. 
",Oui,Non,Non,,Non,,,,,,,,,,,3,"AMPRE A.C. (École et association d'éducation spéciale caritative), à Mexico - 12 semaine(s)
El Puerto de Liverpool S.A.B. de C.V, Mexico City - 12 semaine(s)
Ambassade du Mexique en France - 8 semaine(s)",32,1,La mere de l'enfant est mon employeuse - 6 mois,6,Administration Économique et Sociale (AES),l'Université Paris 1 Panthéon Sorbonne,"semestre 1 : 10.38/20
semestre 2 : 10.07/20
semestre 3 : 10.93/20
semestre 4 : 10.01/20
semestre 5 : 10.99/20

Moyenne Totale : 10.47/20","1) Sociologie du Travail 
2) Communication 
3) Droit du travail / Droit Commercial ","Après l'obtention de ce Master, je vise des métiers et des débouchés professionnels dans un contexte international. Je souhaite explorer divers domaines des Sciences Politiques ou des Relations Internationales, que ce soit dans le secteur privé (comme les grandes entreprises ou les cabinets de conseil) ou dans le secteur public et associatif (tels que les régions, les collectivités locales, les ministères, les ambassades, les institutions communautaires, les ONG, ou encore les centres de recherche)."
95,4,0,0,0,4,0,PC95,France,Non,France,2021,Général,"Histoire géographie, géopolitique et sciences politiques|Sciences économiques et sociales",Assez bien,Fournis,Oui,Non,Non,,Non,,,,,,,,,,,1,Timbuktu Institute - 5 semaine(s),5,0,,0,LLCER Peul Parcours relations internationales,Institut national des langues et civilisations orientales,"13,362","Minorités , Science politique, English for international relations",Diplomatie culturelle
96,4,0,0,0,4,0,PC96,France,Non,France,2021,Général,"Mathématiques|Histoire géographie, géopolitique et sciences politiques",Assez bien,Fournis - Je ne dispose pas du dernier semestre de ma troisième année de classe préparatoire littéraire car l'année n'a pas encore pris fin.,Oui,Non,Non,,Non,,,,,,,,,,,1,Société Générale - 1 semaine(s),1,0,,0,Je suis inscrit en troisième année de classe préparatoire littéraire A/L.,Au lycée Jules Ferry Paris 9,"Semestre 1 : 10,98
Semestre 2 : 10,26
Semestre 3 : 10,16
Semestre 4 : 10,86
Semestre 5 : 11,96
Total : 10,8","Géographie, Histoire et Philosophie",Je me destine au doctorat dans le but de construire une thèse en science politique.
97,4,0,0,0,4,0,PC97,France,Non,France,2020,Général,Economique et social (ES),Bien,Fournis traduits,Oui,Non,Non,,Non,,,,,,,,,,,3,"Cussac Architectes et Associés - 2 semaine(s)
Agence ORPI CORVISART  - 4 semaine(s)
La Villa Savoye  - 4 semaine(s)",10,2,"Yoopala - 12 mois
Profil Agency  - 3 mois",15,Licence Sciences sociales parcours sciences économiques et politiques,Institut Catholique de Paris ,"14,05 ;  13,27  ; 11,30  ;  13,17 ;  16,22
Moyenne totale : 13,60","Sociologie de la culture, des médias et du numérique;  Nouveaux enjeux du politique;  Histoire des idées politiques",Je souhaite travailler dans le secteur de la coopération culturelle auprès des Institutions européennes. 
98,0,0,0,0,0,0,PC98,France,Non,France,2021,Général,Sciences de la vie et de la Terre|Sciences économiques et sociales,Sans mention,Fournis,Non,Non,Non,,Non,,,,,,,,,,,0,,0,0,,0,Licence sciences sociale ,Université ré de Paris cité ,"Semestre 1 : 11,275
Semestre 2 : 10,999
Semestre 3 : 11
Semestre 4 : 10,535
Semestre 5 : 9,3 ","Analyse quantitative 
Sociologie 
Sociologie politique ",chargé de missions dans une ONG 
99,4,0,0,0,4,0,PC99,France,Non,France,2021,Général,"Histoire géographie, géopolitique et sciences politiques|Mathématiques",Assez bien,Fournis,Oui,Non,Non,,Non,,,,,,,,,,,2,"Ministère de l'Égalité entre les femmes et les hommes et de la Lutte contre les discriminations - 2 semaine(s)
CABINET VANDERMEULEN - 4 semaine(s)",6,3,"Women Managment (Supreme) - 25 mois
MCD - 2 mois
Louisa Babari - 5 mois",32,Bi licence Histoire parcours Science Politique,Institut Catholique de Paris ,"S5 : 15,35
S4 : 14,17
S3 : 13,97
S2 : 10,62
S1 : 11,43

Moyenne totale : 13,1


","Sociologie Politique : Contestations et Répertoires d'Action
Histoire des Idées Politiques : Théorie du Droit 
Histoire Contemporaine : Histoire Comparée de la France et de la Grande-Bretagne : Politique, Economie, Culture et Société (1810-1940)","Le choix de ce master me permettra de mener une recherche sur la relation que la Politique entretient avec l’Art et la façon dont la production de formes artistiques engendre une production d’idées critiques au service du pouvoir. Il s’agira également de comprendre comment l’Esthétique peut initier de nouvelles compréhensions idéologiques, être en amont des discours et proposer de nouveaux champs de recherche.
Je m’attacherai à analyser le rôle de la Science politique et des Relations internationales dans la dissémination des formes et des idées, dans un contexte international global et multipolaire.
 
Le choix de ce master me permet d’envisager deux voies professionnelles, que j’aimerais associer, si elles peuvent être conjointement menées. La première est consacrée à un cursus de recherche que j’envisage de poursuivre avec un master 2 puis l’obtention d’un doctorat qui aboutirait, je l’espère, à mon rattachement à un laboratoire de recherche. La seconde voie est davantage tournée vers une activité d’expert-conseil auprès d’institutions internationales (UNESCO, ONU, Communauté Européenne), de fondations sociales et culturelles internationales, au service de la préservation du Patrimoine et de la Paix dans le monde."
100,0,0,0,0,0,0,PC100,France,Non,France,2002,Général,Scientifique (S),Sans mention,"Fournis - Bonjour, vous noterez qu'il y a plusieurs fois le semestre 5, ce qui correspond à un redoublement, et que le S4 n'est pas complet, c'est car il me reste une UE à valider ce semestre. Merci pour votre compréhension.",Non,Non,Non,,Non,,,,,,,,,,,0,,0,4,"Brasserie Le Paname - 2 mois
Restaurant Chez Papa Jazz Club - 12 mois
Brasserie Le drapeau - 1 mois
Janson de sailly - 4 mois",19,Licence de Science Sociales,Université Paris cité,"S1 : 10,04
S2 : 10,373
S3 : 10,684
S4 : 10,188
S5 : 12,15
total : 10,8","Il s'agit de mes cours principaux et une option: Sociologie, anthropologie et sociologie contemporaine","Je voudrais faire une thèse, continuer d'étudier et d'apprendre."
101,4,0,0,0,4,0,PC101,France,Non,France,2019,Général,Scientifique (S),Sans mention,Fournis,Oui,Non,Non,,Non,,,,,,,,,,,0,,0,2,"Boulangerie JAJECO - 3 mois
Cinéma Le Club - 1 mois",4,Année de césure avant L3 sociologie,Université Grenoble Alpes,"S1 : 13.427
S2 : 14.034
S3 : 11.612
S4 : 10.132
S5 : 13.119 

Moyenne cumulée : 12.465","Sociologie 
Philosophie sociale
Histoire de la consommation","Photographe de presse (conflits, mouvements sociaux, événements politiques...)"
102,0,0,0,0,0,0,PC102,France,Non,France,2019,Général,Littéraire (L),Assez bien,Fournis,Non,Non,Non,,Non,,,,,,,,,,,2,"Education nationale  - 6 semaine(s)
Education nationale  - 32 semaine(s)",38,0,,0,Licence d'Histoire de l'Art et d'archéologie (Premier cycle) ,Ecole du Louvre,"Semestre 1 : 9.4
Semestre 2 : 11.1
Semestre 3 : 10.5
Semestre 4 : 11.1
Semestre 5 : 13.51

Moyenne totale : 11.1","Les cours de L3 qui me préparent le mieux au parcours de votre Master sont 
- Histoire des collections 
- Anglais 
- Histoire de la peinture","Je me destine aux professions de la médiation culturelles ainsi qu'à la gestion de projets culturels, notamment auprès des collectivités territoriales."
103,4,0,0,0,4,0,PC103,France,Non,France,2021,Général,"Humanités, littérature et philosophie	|Langues, littératures et cultures étrangères et régionales	",Très bien,Fournis,Oui,Non,Non,,Non,,,,,,,,,,,1,Sandrine Rousseau - Députée - 7 semaine(s),7,2,"Association Les Fauvettes - 2 mois
Bibliothèque municipale de Bois-le-Roi - 7 mois",9,Licence de Lettres Modernes - mineure Théâtre.,"Université Sorbonne-Nouvelle, Paris 3.","Semestre 1 : 14,5
Semestre 2 : 16,2
Semestre 3 : 12,9
Semestre 4 : 12,9
Semestre 5 : 14,5
Moyenne Totale : 14,2","- UE professionnalisante : Notes de Synthèse sur dossier long ;
- Littérature Générale et Comparée (LGC) : Face au réel, littérature et/ou journalisme ;
- Sociolinguistique du français contemporain.","Métiers de la recherche, de la fonction publique ou des institutions (collaboration d'élu-e par exemple)."
104,4,0,0,0,4,0,PC104,Tunisie,Non,France,2017,TITRE ETRANGER ADMIS EN EQUIVALENCE,,,"Fournis partiellement - Je suis actuellement inscrite au sein de 3 universités: l'Université Paris 1 panthéon Sorbonne, l'Université Toulouse Capitole et l'Université de Carthage.
Le relevé de notre du M2 droit fiscal et contentieux à l'Université de Carthage sera délivré après la soutenance de mon mémoire de recherche en juin 2024.
Le relevé de note de mon M1 droit fiscal de l'entreprise à l'Université Toulouse Capitole sera délivré en juin 2024 après avoir passer tous les partiels.",Oui,Non,Non,,Non,,,,,,,,,,,4,"UBCI Groupe BNP Paribas - 8 semaine(s)
Cabinet Maître Ben Idriss Aymen  - 12 semaine(s)
CAPTI Institut de formation et d'accompagnement éducatif  - 20 semaine(s)
International Business Advisors  - 48 semaine(s)",88,5,"Parolys  - 10 mois
Cabinet H DEG Consulting  - 36 mois
International IDEA  - 9 mois
International Business Advisors - 3 mois
Ernst & Young - 13 mois",71,"Licence fondamentale en Sciences Juridiques, Parcours Droit Public","Université de Carthage - Faculté des sciences juridiques, politiques et sociales de Tunis","L1 = 10,28
L2 = 11
L3= 12,34
Moyenne Cumulée = 11,20","- Histoire des idées politiques = 16 
- Droit international public = 11,80 
- Droit international pénal = 16,80 ",Doctorante en sciences politiques 
105,4,0,0,0,4,0,PC105,France,Non,France,2020,Général,Economique et social (ES),Assez bien,Fournis partiellement - Le relevé manquant correspond au dernier semestre de l'année en cours. ,Oui,Non,Non,,Non,,,,,,,,,,,1,Coton Doux Paris - 10 semaine(s),10,3,"Auto- Entrepreneur  - 60 mois
UNICEF FRANCE - 12 mois
Maison de Justice et du Droit - 6 mois",78,Langues étrangères appliquées,SORBONNE UNIVERSITÉ,"11,58/20 ; 10,38/20 ; 11,14/20 ; 9,77/20 ; 10,21/20. MOYENNE: 10,61/20. ",Civilisations d'Amérique Latine ; Approche documentaire ; Management Across ,"Juriste, Sociologue, Administratrice juridique ou diplomate. "
106,0,0,0,0,0,0,PC106,France,Non,France,2021,Général,"Mathématiques|Histoire géographie, géopolitique et sciences politiques",Bien,Fournis partiellement - Les notes du premier semestre de cette année n'ont pas encore été données par l'université.,Non,Non,Non,,Non,,,,,,,,,,,0,,0,0,,0,Licence 3 Science Politique,"Université Picardie Jules Vernes, Amiens","Semestre 1: 15,13
Semestre 2: 15,278
Semestre 3: 16,325
Semestre 4: 16,999
Semestre 5: 16,575","Philosophie Politique
Médias et Politique
Théorie Politique","Deux chemins professionnels m'intéressent, l'un me mènerait à un poste dans une organisation non-gouvernementale et l'autre me dirigerait vers un poste électif."
107,4,0,0,0,4,0,PC107,France,Non,France,2021,Général,"Histoire géographie, géopolitique et sciences politiques|Sciences économiques et sociales",Très bien,Fournis,Oui,Non,Non,,Non,,,,,,,,,,,0,,0,3,"Marie de Paris - 1 mois
UCPA - 2 mois
Université Paris 1 Panthéon Sorbonne - 1 mois",4,Double licence de science politique philosophie,Paris 1 Panthéon Sorbonne ,"S1: 14
S2: 13,75
S3: 14,76
S4: 14,52
S5:12,96
moyenne totale 14","Transformation des Démocraties contemporaines, 
Conférence de  méthode d'enquêtes sur le thème de la culture (sujet choisit= le role et le statut des ouvreuses dans les théâtres privés) 
Théorie de la communication",la direction d'établissements culturels
108,4,0,0,0,4,0,PC108,France,Non,France,2020,Général,Economique et social (ES),Bien,"Fournis - Les notes correspondent à trois ans à l'école Toulouse School of Economics, 
Aujourd'hui je suis en Bachelor gestion et coordination de projets alternatifs et solidaires à l'école 3A, 
Nous sommes noté sur 5 modules ainsi qu'un mémoire. J'ai obtenu les notes sur l'année en cours.

Coordination des acteurs : 16/20
Ingénierie Pédagogique : 14,82/20

",Oui,Non,Non,,Non,,,,,,,,,,,0,,0,0,,0,Bachelor coordinateur de projets alternatifs et solidaires,"Ecole 3A, école du management responsable, Toulouse",14,"Géopolitique, Culture, Solidarité Internationale","Poste de chargée d'affaires, dans une ONG où OIG "
109,4,0,0,0,4,0,PC109,France,Non,France,2021,Général,"Historie des arts|Humanités, littérature et philosophie	",Bien,"Fournis partiellement - Licence 3 en cours, résultats seulement en juillet. ",Oui,Non,Non,,Non,,,,,,,,,,,0,,0,7,"Pôle nautique de Notre-Dame-de-Monts - 1 mois
Jeunesse et Marine - 1 mois
Lycée Evariste Galois - 2 mois
Fantastic Music - 1 mois
Telligo - 1 mois
Particulier - 9 mois
École du Louvre et Radio Campus - 1 mois",16,Licence d’Histoire de l’Art et Archéologie avec spécialité en Arts et anthropologie de l’Océanie.,École du Louvre.,"Système d’examen annuel et non semestriel. J’ai obtenu la moyenne de 13,35 en première année et de 13,28 en deuxième année. La moyenne est donc de 13,32/20. 
Pas encore de résultats pour l’année en cours. 
","- « Problématiques de restitution des biens culturels »
- « Initiation à la muséologie »
- spécialité « Arts et anthropologie de l’Océanie »",J’envisage de devenir attachée culturelle donc de travailler dans la diplomatie culturelle après avoir passé le concours du quai d’Orsay.
110,4,0,0,0,4,0,PC110,France,Non,France,2021,Général,"Histoire géographie, géopolitique et sciences politiques|Sciences économiques et sociales",Très bien,Fournis,Oui,Non,Non,,Non,,,,,,,,,,,1,La France Insoumise - 3 semaine(s),3,1,Lycée polyvalent Louis Armand - 18 mois,18,Licence de Science politique,Université Paris Nanterre (Paris X),"Semestre 1 : 13, 45 
Semestre 2 : 15, 35
Semestre 3 : 14, 58 
Semestre 4 : 15, 38
Semestre 5 : 15, 65

Moyenne  totale : 14,88","Communication politique 
Questions internationales approfondies (arts et révolution)
Partis politiques",Je me destine aujourd'hui à travailler dans la communication politique. 
111,4,0,0,0,4,0,PC111,Bolivie,Non,France,2020,Général,Scientifique (S),Très bien,Fournis,Oui,Non,Non,,Non,,,,,,,,,,,0,,0,0,,0,Science Politique ,Université Paris Panthéon Assas ,"Moyenne S1 : 9 
Moyenne S2 : 13,58
Moyenne S3 : 12,945
Moyenne S4 : 12,617
Moyenne S5 : 13,863 
Moyenne cumulé : 12,62","Le cours de Relations Internationales avec Delphine Lagrange, le cours de Théorie Politique avec Marie Robin et Méthodologie de Science Politique avec Sylvie Strudel ","A la suite de votre mater, je voudrais réaliser une thèse sur les associations universitaires d’extrême droite notamment l’UNI et la Cocarde étudiante. En effet, une partie de la recherche serait consacrée à une analyse importante de leur communication ainsi que des images, symboles et vocabulaires utilisés par ces deux associations.
"
112,4,0,0,0,4,0,PC112,France,Non,France,2019,Technologique,Sciences et technologies du management et de la gestion (STMG),Assez bien,"Fournis - Je n'ai pas encore reçu le RN officiel du semestre 1, master 1 pareil pour le Semtre 6 de la L3 ethnologie. ",Oui,Non,Non,,Non,,,,,,,,,,,0,,0,1,Restauration - 10 mois,10,Master 1 Anthropologie sociale et culturelle. Postule aussi à votre M2 ,Université de Strasbourg ,"Double licence : Sciences de l'éducation et de la formation 12,8
Ethnologie : 13,02","Anthropologie visuelle, sociologie de la culture, Anthropologie politique ",Je souhaite me tourner vers le milieu de la culture. Structures culturelles 
113,0,0,0,0,0,0,PC113,France,Non,France,2021,Général,"Histoire géographie, géopolitique et sciences politiques|Sciences économiques et sociales",Sans mention,"Fournis - Les différents relevés de notes ont été regroupés dans un seul document, l'ordre des relevés est de là L1 jusqu'au semestre 5 de la licence.",Non,Non,Non,,Non,,,,,,,,,,,0,,0,1,McDonald's - 8 mois,8,Licence de Sciences Sociales,Université Paris-Cité,"Semestre 1 : 15,85
Semestre 2 : 14,255
Semestre 3 : 15,14
Semestre 4 : 14,235
Semestre 5 : 14,025

Moyenne totale : 14,9","Sociologie Politique : Dans cette option, nous avons étudié la sociologie politique sous deux angles. L'étude du pouvoir à travers l'Utopie. Comment l'utopie permet d'étudier des phénomènes politiques. En évoquant la place de la culture dans l'utopie. Puis, nous avons évoqué l'importance du discours.

Recherche et controverse en sociologie I et II : On y a d'abord évoqué les classes sociales en France et dans le monde tout en évoquant des pratiques culturelles. Comment certaines vont être vu moins légitime ou alors comment elles vont être attribué à une classe. Ensuite nous avons évoqué la Sociologie des techniques d’information et de communication, on a pu évoquer l’histoire des différentes techniques de communications mais aussi de leur pratique que ce soit par les individus mais aussi par les médias. 


Enquête quantitative  : Durant ce cours où on nous prépare à réaliser des enquêtes quantitatives, nous avons travailler sur la réalisation d'un article de 6 pages. On a préparé un article à partir de l'enquête sur les pratiques culturelles de 2018 réalisé par le ministère de la culture. On a étudié différents auteurs en sociologie parlant  de la culture et ces pratiques. De mon coté j'ai aussi explorer divers article en rapport avec mon sujet. Celui-ci parle des lecteurs de mangas et des lecteurs de bande dessiné, j'ai cherché à voir leur caractéristiques et ce qui va les différencier. 
","La première débouché est le journalisme, j'y éprouve un intérêt depuis le collège et j'aimerais me spécialiser dans ce domaine.
Ensuite les domaines comme la communication ou être consultant en politiques publiques. Travailler avec des gouvernements, des organisations internationales ou des entreprises pour concevoir et évaluer des politiques publiques visant à promouvoir la culture."
114,4,0,0,0,4,0,PC114,France,Non,France,2020,Général,Scientifique (S),Assez bien,Fournis,Oui,Non,Non,,Non,,,,,,,,,,,1,Communauté religieuse - 4 semaine(s),4,1,association de La Salle - 70 mois,70,Je suis inscrit en licence de géographie-aménagement,Je suis dans l'établissement Sorbonne Paris Nord,"Pour le premier semestre, j'ai obtenue une moyenne de 14,277; pour le secon semestre, j'ai obtenue une moyenne de 10,87 ; pour le troisième semestre, j'ai obtenue une moyenne de 11,35 ; pour le quatrième semestre, j'ai obtenue une moyenne de 13,458 ; pour le cinquième semestre, j'ai obtenue une moyenne de 11,205 ; et pour une moyenne totale de 12,054","L'enseignement Europe dans ses territoires, enseignements des enjeux environnementaux méditerranéens et tropicaux, et l'enseignement de géopolitique de l’aménagement et de l’environnement ",J'ai pour projet de travailler dans les institutions françaises dans l'administration ou dans une collectivités territoriales ( de préférence départementale)
115,4,0,0,0,4,0,PC115,France,Non,France,2021,Général,"Sciences économiques et sociales|Langues, littératures et cultures étrangères et régionales	",Bien,Fournis,Oui,Non,Non,,Non,,,,,,,,,,,0,,0,1,"Centre Sèvres, Facultés jésuites de Paris - 8 mois",8,Bachelor de sciences politiques et relations internationales ,HEIP,"B1 : 12,63
B2 : 13,87
B3 : 13,43
Moyenne cumulée : 13,31","Les trois cours de troisième année qui me préparent au mieux au parcours Culture et politique sont Théorie politique et environnement, Géopolitique de la criminalité internationale, Théorie des relations internationales.","Mon projet professionnel s'articule autour de deux axes principaux : la médiation culturelle et les politiques culturelles. En tant que médiateur culturel, mon objectif est de créer des ponts entre les œuvres d'art, les artistes et le public, en favorisant l'accès à la culture pour tous et en encourageant la participation citoyenne à la vie culturelle. Je souhaite mettre en place des projets innovants et inclusifs, notamment en utilisant les nouvelles technologies et les médias numériques pour toucher un public diversifié et élargir les horizons culturels.

Parallèlement, je suis également passionné par les politiques culturelles et leur impact sur la société. Je souhaite contribuer à la conception, à la mise en œuvre et à l'évaluation de politiques culturelles ambitieuses et progressistes, qui favorisent la diversité culturelle, la créativité et l'innovation. Mon objectif est de travailler en collaboration avec les institutions publiques, les collectivités territoriales, les associations culturelles et les acteurs du secteur privé pour élaborer des stratégies culturelles cohérentes et adaptées aux besoins et aux aspirations des populations."
116,0,0,0,0,0,0,PC116,France,Non,France,2020,Général,Scientifique (S),Sans mention,Fournis partiellement - Relevé de notes de mon premier établissement dans lequel je n'ai effectué qu'un seul semestre.,Non,Non,Non,,Non,,,,,,,,,,,0,,0,1,Le 5ème cru - 1 mois,1,Administration et échanges internationaux,L'Université Paris-Est Créteil,"13,2938","Relations économique internationale, business law et international management",travailler au sein d'un ministère ou en tant que diplomate
117,25,25,0,0,0,0,PC117,France,Non,France,2021,Général,"Histoire géographie, géopolitique et sciences politiques|Sciences de la vie et de la Terre",Très bien,"Fournis - Étant actuellement en L3, le semestre 6 qui est le dernier n'est pas achevé et je n'ai donc pas les notes pour ce dernier.",Non,Non,Non,,Non,2021-2022,Licence,1ère année,Non,Histoire,Double Licence Histoire Science Politique,"12,332","14,215",Université Paris-I (Université Paris 1 Panthéon-Sorbonne) - 75231 - Paris  5e  Arrondissement,Non,0,,0,1,Université Paris 1 Panthéon-Sorbonne - 4 mois,4,Je suis actuellement inscrite en Licence double de Science politique et Histoire.,Il s'agit de l'université Paris 1 Panthéon-Sorbonne.,"Semestre 1 : 12, 332
Semestre 2 : 14, 215
Semestre 3 : 13, 409
Semestre 4 : 15, 107
Semestre 5 : 14, 974
Moyenne totale = 14, 01",Il s'agit dans ce cas des trois cours suivants intitulés : Transformation des sociétés contemporaines ; Organisation de l'Etat et action publique ; Grandes controverses de la philosophie politique.,"Je me destine à la médiation culturelle, et ce en ciblant en premier lieux les métiers de la muséographie. De par un intérêt fort pour les questions liées à la mémoire de l'immigration, je serais absolument enthousiasmée à la perspective d'effectuer le stage de M2 au sein du Musée de l'Histoire de l'Immigration."
118,4,0,0,0,4,0,PC118,France,Non,France,2021,Général,"Histoire géographie, géopolitique et sciences politiques|Langues, littératures et cultures étrangères et régionales	",Très bien,Fournis,Oui,Non,Non,,Non,,,,,,,,,,,0,,0,6,"Médiapost - 2 mois
Mairie d'Etampes - 0 mois
Médiapost - 2 mois
McDonald’s  - 1 mois
Université Paris XII - 11 mois
Agglomération d'Etampes - 1 mois",17,Double licence Science politique - Histoire.,Paris XII.,"14.7 ; 11.8 ; 12 ; 13.3 ; 10,2
Moyenne totale : 12.4","Sociologie de l'Action publique, histoire et journalisme (incluant des cours de culture générale et d'histoire géopolitique contemporaine) ainsi que les enjeux politiques de la globalisation. ","Politiques culturelles, journalisme ou médiation culturelle. "
119,15,15,0,0,0,0,PC119,France,Non,France,2021,Général,"Humanités, littérature et philosophie	|Histoire géographie, géopolitique et sciences politiques",Très bien,Fournis,Non,Non,Non,,Non,2021-2022,Licence,1ère année,Non,Humanités,Humanités et Sciences humaines,"16,75","16,27",Université Paris-X (Paris 10) (Université Paris Nanterre) - 92001 - Nanterre,Non,3,"Ministère des Armées - 3 semaine(s)
Institut de France - 5 semaine(s)
Air Zen Radio  - 1.5 semaine(s)",9,1,Particuliers - 12 mois,12,"Double diplôme Humanités et Sciences humaines - DU Cultures, Langues et Rhétorique",Université Paris Nanterre,"L1 S1 : 16.75/20 - DU S1 : 15.83/20
L1 S2 : 16.27/20 - DU S2 : 15.50/20
L2 S3 : 15.21/20 - DU S3 : 17.50/20
L2 S4 : 16.33/20 - DU S4 : 15.92/20
L3 S5 : 15.53/20 - DU S5 : 16.23/20
Moyenne cumulée Licence : 16.01/20 - DU : 16.20/20","Journalisme culturel, Histoire de l'Europe et des mondialisations, Orator (analyse et écriture rhétorique)",Faire de la recherche sur la question mémorielle en politique.
120,11,0,0,0,4,7,PC120,Guinée,Oui,France,2013,TITRE ETRANGER ADMIS EN EQUIVALENCE,,,"Fournis traduits - Vous me permettrez de vous envoyer mes relevés de notes de licence 1, licence 2 et licence 3 .
En Guinée, durant les 3 ans d'étude ,nous avons 30 matières ce qui veut dire chaque année on étudie 10 matières et elles sont notées de 0/10 comme barème de notation. Vous verrez mes notes de licence 1 à partir de l'année 2013-2014, licence 2 en 2015 et 2016, licence 3 .En 2020 j'ai quitté mon pays pour l'Ukraine dans le but d'apprendre le Russe de 2020-2021 à l'Université de kharkiv (Attestation de langue), obtenu.",Oui,Non,Non,,Non,,,,,,,,,,,1,Ministère des affaires étrangères et de la coopération de Guinée - 12 semaine(s),12,1,ONG Refuge des veuves et orphelins - 12 mois,12,Licence 3,Université Paris Nanterre,"Pour ma licence en Guinée, j'ai obtenu 13, 13,14, 14, et 14 comme moyenne totale. A l'Université Paris Nanterre, nos  moyennes ne sont pas disponibles jusqu'à présent.","Communication politique, sociologie des partis politiques et Histoire et Analyse du vote.","Analyste politique des questions de politiques publiques, consultant politique, décideur public, spécialiste en culture politique tant sur le plan national et international."
121,4,0,0,0,4,0,PC121,France,Non,France,2021,Général,"Histoire géographie, géopolitique et sciences politiques|Sciences économiques et sociales",Très bien,Fournis traduits,Oui,Non,Non,,Non,,,,,,,,,,,2,"Cabinet d'avocats Avoxa - 1 semaine(s)
Cabinet parlementaire de Madame la députée Ségolène Amiot - 4 semaine(s)",5,2,"Cinéma CinéJade - 1 mois
La Micro-Ferme de la Butte - 1 mois",2,Science politique,Paris 1 Panthéon-Sorbonne,"S1 : 12, 662
S2 : 12,496
S3 : 11, 84
S4 : 12, 542
S5 : 14,75 
Moyenne totale : 12,858","Théorie de la communication, Politique comparée, Gender and Political Theories",domaine de la recherche
122,4,0,0,0,4,0,PC122,France,Non,France,2021,Général,"Arts plastiques|Langues, littératures et cultures étrangères et régionales	",Bien,Fournis,Oui,Non,Non,,Non,,,,,,,,,,,2,"Association des Amis du château de Latour - 16 semaine(s)
Fonds de dotation du château de la Bussière  - 13 semaine(s)",29,1,Direction de l'information légale et administrative  - 1 mois,1,"Histoire de l'art et archéologie, mineure histoire",Institut Catholique de Paris ,"S1 : 13.64
S2 : 15.59
S3 : 13.4
S4 : 14.88
S5 : 15.57
Moyenne totale : 14.61","Arts moderne et contemporain de la Chine
Initiation à la recherche
Le marché de l’art contemporain",Chargée d'étude documentaire (spécialité recherche de provenance)
123,6,0,0,2,4,0,PC123,France,Non,France,2021,Général,"Sciences économiques et sociales|Histoire géographie, géopolitique et sciences politiques",Assez bien,Fournis,Oui,Oui,Non,,Non,,,,,,,,,,,1,Association pour la Formation Professionnelle des Adultes (AFPA) - 4 semaine(s),4,1,Ville de Chelles - 30 mois,30,Licence de Science Politique,Université Paris 8 (Saint-Denis),"Moyenne L1 Semestre 1 : 13.16
Moyenne L1 Semestre 2 : 14.4
Moyenne L2 Semestre 3 : 14.89
Moyenne L2 Semestre 4 : 14.2
Moyenne L3 Semestre 5 : 13.85
Moyenne Totale : 14.1","Les trois cours de L3 qui m'ont le mieux préparé pour ce Master sont : 

Les théories de la démocratie par M. Sintomer
Médias et espace public par Mme. Anne Marijen
Sociologie des mouvements sociaux par M. Vakaloulis
","A la fin de mon Master, j'aimerai me tourner vers un poste dans une administration publique (conseil région ou départementale) sur la création de politique culturelle ou dans un cabinet de conseil spécialisé dans la gestion de crise politique."
124,4,0,0,0,4,0,PC124,France,Non,France,2021,Général,"Histoire géographie, géopolitique et sciences politiques|Langues, littératures et cultures étrangères et régionales	",Très bien,"Fournis - Après deux premières années où j’ai dû concilier mon travail à l’université avec des problèmes familiaux, j’ai su, lors de ma troisième année, démontrer l’entièreté de mes capacités scolaires. Cela a aboutit à une moyenne de 15,87 au premier semestre de ma licence 3. ",Oui,Non,Non,,Non,,,,,,,,,,,0,,0,4,"Youth International Step Up Foundation au Bangladesh - 36 mois
Courir - 2 mois
PARKOUR - 3 mois
SamusocialdeParis  - 2 mois",43,Licence Science politique,Université Paris Panthéon-Assas,"Moyenne S1 : 11,79.
Moyenne S2 : 11,79.
Moyenne S3 : 12,88.
Moyenne S4 : 11,58.
Moyenne S5 : 15,87.

Moyenne cumulée = 12,78.","Théorie politique 
Sociologie des comportements politiques
Sociologie politique de l'international (Relations internationales)",Je veux être enseignante-chercheuse en Sociologie politique de l'international. 
125,4,0,4,0,0,0,PC125,France,Non,France,2019,Général,Economique et social (ES),Bien,Fournis,Non,Non,Oui,,Non,,,,,,,,,,,0,,0,1,Collège Eugene Delacroix - 24 mois,24,Sciences Sociales,Université Paris Cité,"10/ 11 / 12/ 12,6 / 13","Recherche et controverses en sociologie, philosophie politique et morale, sociologie de la quantification",J'aimerais faire de la recherche
